"logS","smiles","Category","id"
-3.15,"[nH0]1c(Cl)[nH0]c([nH0]c1NCC)NC(C)(C)C#N","no soluble",3444
-4.48,"Clc1cc(Cl)cc(Cl)c1","no soluble",392
-8.32,"c1c(Cl)c(Cl)cc(c1c1ccc(c(Cl)c1Cl)Cl)Cl","no soluble",4111
-0.06,"COC(C)C","soluble",1298
-7.42,"Clc1c(Cl)c(c2cc(ccc2Cl)Cl)c(c(c1)Cl)Cl","no soluble",3730
-4.62,"Cc1ccc(cc1)c2ccccc2","no soluble",4251
-9.48,"Clc1ccc2c(c1)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2","no soluble",1734
-2.12,"Nc1ncnc2nc[nH]c12","no soluble",773
-0.55,"CC(C)OC(=O)C","no soluble",4510
-0.86,"CC(C(=O)NC)SCCSP(=O)(OC)OC","no soluble",4901
-3.68,"c1c(O[P+]([S-])(OC)OC)ccc(c1)[N+]([O-])=O","no soluble",4002
-2.06,"Cc1ccccc1C(=O)O","no soluble",1481
-1.14,"COc1cnc2ncncc2n1","no soluble",666
0.96,"C=CC(N)=O","soluble",1007
-6.89,"COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1","no soluble",476
-2.08,"Cc1ccc(C(C)C)cc1O","no soluble",1334
-0.2,"O=C(O)CCC(=O)O","soluble",1509
-4.16,"Clc2cc1N(c3c(Sc1cc2)cccc3)CCCN4CCN(CCO)CC4","no soluble",4819
-5.64,"ClC2=C(Cl)C3(Cl)C1C=CCC1C2(Cl)C3(Cl)Cl ","no soluble",4558
-7.32,"Clc1cc(Cl)c(-c2c(Cl)cccc2Cl)c(Cl)c1","no soluble",264
-1.92,"c1c(NC(=O)CC)cccc1","no soluble",3249
-0.17,"C1CCN(CC1)N=O","soluble",4850
-4.4733,"COc1ccc(C(=O)c2ccc(S(N)(=O)=O)s2)cc1","no soluble",2927
-3.494,"O=c1[nH]c(=O)n(Cc2ccc(Cl)cc2)cc1F","no soluble",2565
-1.2,"C1=CC2CC1C(C2C(=O)OC)C(=O)OC","no soluble",3130
-8.36,"Cc1cc(Cc2c(Cl)cccc2Cl)c(Cl)cc1Cl","no soluble",1749
-2.243,"CC(CCNCCNCCC(C)CC(C)(C)C)CC(C)(C)C","no soluble",2482
-0.918,"CN(CC(N)=O)C(=O)COC(=O)c1ccccc1","no soluble",2683
-5.18,"CC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C","no soluble",1167
-5.17,"Nc3ccc2cc1ccccc1cc2c3 ","no soluble",4187
-0.17,"[nH]1cccc1","soluble",3024
-1.517,"CCOc1ccc(NC(C)=O)c2cccnc12","no soluble",2144
-3.27,"CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O","no soluble",828
0.52,"CCC(C)=O","soluble",1188
-1.74,"Oc1ccccc1N(=O)=O","no soluble",4181
-0.092,"ClCC#N","soluble",4227
-1.42,"O=C(C1(C)CCC(C1(C)C)C(O)=O)O","no soluble",3841
-5.84,"Cc1ccc2c(ccc3ccccc32)c1","no soluble",187
-1.15,"CC(C)(C)C(CC)O","no soluble",3823
-3.64,"CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO","no soluble",551
-1.95,"[nH0]1c(N(C)C)[nH0]c(C)c(C)c1OC(N(C)C)=O","no soluble",3255
-3.18,"s1c(S)[nH0]c2ccccc21","no soluble",3448
-7.21,"Clc1ccc2oc3ccc(Cl)cc3c2c1","no soluble",1687
-4.959,"O=[N+]([O-])c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1","no soluble",2103
-3.97,"c1c(C)c2ccc3c(c2[nH0]c1)[nH0]ccc3C","no soluble",3543
-2.37,"O=C(Nc1ccc(OCC)cc1)C","no soluble",4781
0.79,"C1CCC(c2ccc[nH0]c2)N1C","soluble",3762
-2.9511,"CC(CN(C)C)CN1c2ccccc2CCc2ccccc21","no soluble",1845
-0.77,"CC(=O)N(C)N=O","no soluble",4838
-4.38,"c1ccc2c(c1)sc3ccccc23","no soluble",4425
-1.43,"Cc1cccc(O)c1C","no soluble",1328
-8.8,"c1cc2cccc3c2c(c1)c4cccc5c4c3ccc5","no soluble",4776
-4.08,"Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2","no soluble",360
-3.12,"CCCCCCCl","no soluble",488
-1.708,"O=C1NC(=O)NC(=O)C1(C(C)C)CC=C","no soluble",4473
-0.7,"CC(O)C(=O)NCCCCCCNC(=O)C(C)O","no soluble",2055
-2.35,"CCOC(=O)c1ccccc1C(=O)OCC","no soluble",1234
-1.456,"Cc1cc(cc(N(=O)=O)c1O)N(=O)=O","no soluble",4601
-0.77,"OCC1C(C(C(C(OCC2C(C(C(C(OC(c3ccccc3)C#N)O2)O)O)O)O1)O)O)O","no soluble",3077
-9,"Clc1cc(Cl)c2c(c1)Oc1c(Cl)cc(Cl)cc1O2","no soluble",1761
-1.25,"O=C1C(=O)C(NC(N1)=O)=O","no soluble",3138
-5.03,"O=C(CC(Cl)Cl)NC1=C(Cl)C(=O)c2ccccc2C1=O","no soluble",524
-4.63,"CCN1c2ncccc2C(=S)N(C)c2cccnc21","no soluble",1555
-3.64,"CCOP(=S)(OCC)Oc1cc(C)nc(n1)C(C)C","no soluble",4130
-3.07,"C1C2CCN(CC2C=C)C1C(c1cc[nH0]c2ccccc12)O","no soluble",3431
-3.9,"CN(C)C(=S)SSC(=S)N(C)C ","no soluble",4698
-1.12,"NCCc1ccc(O)cc1","no soluble",985
-1.9109,"NS(=O)(=O)c1ccc(S(=O)(=O)c2ccccc2CNCc2ccccn2)s1","no soluble",2948
-1.47,"CCCCl","no soluble",492
-3.43,"CC34CC(O)C1(F)C(CCC2=CC(=O)CCC12C)C3CCC4(O)C(=O)CO ","no soluble",4197
-4.47,"[O-][N+](=O)c1c(C)c(cc(c1OC(C)=O)C(C)(C)C)[N+]([O-])=O","no soluble",4053
-3.1,"C1CCCCC1","no soluble",93
-1.268,"CCN(C(N)=O)c1ccc(OC)cc1","no soluble",2822
-4.37,"ClCC#CCOC(=O)Nc1cccc(Cl)c1","no soluble",4599
-3.08,"Cc1ccc(Cl)cc1","no soluble",413
-4.16,"CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C","no soluble",1613
-0.045,"CN1C(=O)C(Cc2ccc(O)cc2)N(CC(=O)O)C1=O","soluble",2337
-0.72,"CC(=O)C(C)(C)C","no soluble",1172
-2.55,"CCC1OC(=O)c2cc([N+](=O)[O-])ccc21","no soluble",2139
-1.629,"CCCCNC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O","no soluble",2343
0.04,"CCS(=O)(=O)CC","soluble",1611
-1.07,"O=C1C(=CNC(=O)N1)F","no soluble",3114
-1.143,"CCN(CC)S(=O)(=O)N(CC)CC","no soluble",2021
-3.04,"c1ccc2c(c1)CCC2","no soluble",90
-4.177,"CC1CCC(C(C)C)c2nc(NS(=O)(=O)c3ccc(N)cc3)ncc21","no soluble",2547
-4.77,"CCCCN(C(=O)Nc1ccc(c(c1)Cl)Cl)C","no soluble",3632
-4.57,"C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C","no soluble",1321
-3.5998,"CC(C(=O)O)c1cccc(Oc2ccccc2)c1","no soluble",1817
-4.72,"Cc1cc2ccccc2cc1C","no soluble",182
-3.903,"CCCCOC(=O)c1ccc(O)c(I)c1","no soluble",2325
-2.76,"C1=CC(=CC(=C1)Cl)[N+](=O)[O-]","no soluble",4862
-3.38,"c1c(NC(=O)OC(C)C)cccc1Cl","no soluble",3989
-5.223,"CCCOC1=CC(=O)C2(Oc3c(Cl)c(OC)cc(OC)c3C2=O)C(C)C1","no soluble",2552
-1.975,"CC(C)(C)NCc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1","no soluble",2636
-7.42,"Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl ","no soluble",4570
-1.326,"CSCCC(C(=O)O)N(CCC#N)CCC#N","no soluble",1967
-0.985,"CC(=O)Nc1cc(Cl)ccc1[N+](=O)[O-]","no soluble",2316
-6.406,"CC(C)(C)CC(C)(C)C1CCC(=NO)C(=NO)C1","no soluble",2350
-3.794,"Cc1nccc2c1[nH]c1ccccc12","no soluble",1903
-4.554,"Nc1nc2[nH]c(=O)cnc2c(=O)[nH]1","no soluble",2071
-2.82,"Cn2c(=O)on(c1ccc(Cl)c(Cl)c1)c2=O","no soluble",4395
-4.837,"CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32","no soluble",2867
-3.3,"C1C(C)CCC1","no soluble",3466
-1.137,"CCCCCCOC(=O)C(C)O","no soluble",1980
-0.729,"COc1ccccc1OCC(O)CO","no soluble",2152
-8.02,"CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1","no soluble",466
-2.36,"CC(=O)Nc1nnc(S(N)(=O)=O)s1","no soluble",1620
-1.487,"COc1ccc2cc(C(C)C(=O)OCCN3CCN(C)CC3)ccc2c1","no soluble",2858
-6.26,"Clc1ccc(-c2cccc(Cl)c2Cl)cc1","no soluble",354
-1.92,"O=C(C)OCCC(C)C","no soluble",3250
-3.66,"NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl","no soluble",302
-8.01,"Clc1c(Cl)ccc(c2ccc(c(Cl)c2Cl)Cl)c1Cl","no soluble",3740
-2.9208,"NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccccc2)s1","no soluble",2913
-2.6667,"CN1CC2CC1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1","no soluble",1807
-1.535,"CN(C)Cc1cc(C(=O)c2csc(S(N)(=O)=O)c2)ccc1O","no soluble",2583
-3.856,"O=[N+]([O-])c1ccc(-c2ccccc2)cc1O","no soluble",2129
-2.616,"CC1OC(=O)c2cc([N+](=O)[O-])ccc21","no soluble",2115
-1.6916,"O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl","no soluble",1811
-1.776,"COc1ccc2c3c1CCCC3CN(C(N)=NO)C2","no soluble",2579
-0.74,"CCOC(=O)C=C","no soluble",3073
-6.36,"ClC(Cl)=C(c1ccc(Cl)cc1)c1ccccc1Cl","no soluble",362
0.01,"C=C(C)C(=O)O","soluble",1489
-4.63,"CCCCCCCCCC(=O)OC","no soluble",1278
-1.75,"O=C(CCCC)OCC","no soluble",3216
-2.63,"CCC(=O)c1ccc(cc1)N","no soluble",3373
-2.185,"CC(=O)OC1C2C(CC(C)C3C=CC(=O)C31C)OC(=O)C2C","no soluble",2878
-2.05,"CCCCCCC(C)=O","no soluble",1175
-1.47,"CCCCCOP(=O)(OCC)OCC","no soluble",4907
-2.014,"O=C(O)COc1ccccc1[N+](=O)[O-]","no soluble",2184
-3.95,"Oc1c(Cc2c(O)ccc(c2)Cl)cc(cc1)Cl","no soluble",3540
-2.24,"CCCCc1c(C)nc(N(C)C)nc1O","no soluble",936
-3.48,"Oc1ccc(cc1)c2ccccc2","no soluble",4396
-2.09,"c1c2c(cc(c1OC)OC)C13CCN4CC=5C(CC14)C1C3N2C(CC1OCC5)=O","no soluble",3274
-1.55,"CC(C)(C)CCCO","no soluble",1416
-7.92,"c1c(Cl)c(c2cc(c(cc2Cl)Cl)Cl)c(c(c1Cl)Cl)Cl","no soluble",3737
-3.19,"Cc1ccc(Br)cc1","no soluble",20
-1.26,"O=C1C=C(NC(=O)N1)C","no soluble",3830
-2.7,"CC(Cl)C(C)Cl","no soluble",520
-4.86,"CCN(CC)C(=S)SSC(=S)N(CC)CC","no soluble",1673
-1.24,"C#CCC","no soluble",162
-5.19,"COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C","no soluble",1180
-4.23,"CCSCCS[P+]([S-])(OCC)OCC","no soluble",3577
-11.6,"Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl ","no soluble",4451
-2.242,"NC(=S)NS(=O)(=O)c1ccc(N)cc1","no soluble",2556
-2.94,"COC1=CC2OC3C=CC(O)=CC3C(=O)C2C(O)=C1","no soluble",1106
-1.0638,"c1ccc(Cn2ccnc2)cc1","no soluble",1796
-6.05,"OCCCCCCCCCCCCCC","no soluble",3694
-4.58,"CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c1nc(Cl)cc(OC)n1","no soluble",443
-2.38,"Oc1ncnc2[nH]ncc12","no soluble",821
-4.47,"C/C1CCC(\C)CC1","no soluble",4290
-1.699,"CCOC(=S)SC(CC(N)=O)C(=O)O","no soluble",2000
-3.094,"CCN(CC)CCSc1nnc2[nH]c3ccccc3c2n1","no soluble",2836
-3.69,"CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O","no soluble",4637
-2.41,"COc1ccc([N+](=O)[O-])cc1","no soluble",882
-0.36,"Nc1nccs1 ","soluble",4329
-1.89,"O1C(=O)C=Cc2ccccc21","no soluble",3872
-3.63,"Clc1ccc(Br)cc1","no soluble",21
-1.9362,"CC(C)(C)NCc1cccc(S(=O)(=O)c2ccc(S(N)(=O)=O)s2)c1","no soluble",2947
-0.45,"CC(=O)CC1CCCCN1","soluble",764
-0.7,"c1c(O)ccc(c1)C","no soluble",3067
-1.078,"Nc1ncc2ncn(COCCO)c2n1","no soluble",2454
-2.28,"O=C(O)c1ccccc1-c1ccccc1C(=O)O","no soluble",1480
-3.08,"CCCCOC(=O)c1ccc(N)cc1","no soluble",971
-1.95,"Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O ","no soluble",4206
-6.14,"Clc1ccc(cc1)c2c(Cl)cccc2Cl ","no soluble",4644
-4.28,"CCC(C)C(C)C","no soluble",220
-4.743,"CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O ","no soluble",4621
-3.15,"c1c(NC(=O)Nc2ccccc2)cccc1","no soluble",3445
-1.58,"CC(=O)Nc1ccc(C=O)cc1","no soluble",1027
-2.804,"O=C(C(=O)c1ccccc1)c1ccccc1","no soluble",2686
-2.925,"Cc1ccccc1n3c(C)nc2ccccc2c3=O","no soluble",4226
-4.699,"CCOC1=CC(=O)CC(C)C12Oc1c(Cl)c(OCC)cc(OC)c1C2=O","no soluble",2597
-2.13,"S=C1N(C)CN(C)CS1","no soluble",3279
-0.4,"OCc1ccccc1","soluble",1409
-5.28,"CC(=O)OC1(C)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C","no soluble",1145
-0.9,"CC(=O)NC(N)=O","no soluble",1075
-1.24,"CCCCCCO","no soluble",1426
-1.509,"CC1NC(=O)c2ccccc2N(CC(O)C(O)C(O)CO)C1=O","no soluble",2852
-0.2,"O=C(O)CCC(O)=O","soluble",3031
-2.88,"CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12","no soluble",226
-4.62,"C(Cc1ccccc1)c2ccccc2","no soluble",4275
-7.8,"Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1","no soluble",270
-6.57,"Cc1c2ccccc2c(C)c3ccccc13","no soluble",4314
-0.2,"CC(C)C(C)O","soluble",1473
-1.68,"O=C(CNC(=O)c1ccccc1)O","no soluble",3865
-3.06,"O=C1NC(=O)C2(CCCCC2)C(=O)N1","no soluble",789
-3.14,"CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12","no soluble",907
-5.26,"COc1cc(Cl)c(Cl)c(Cl)c1Cl","no soluble",1744
-3.0743,"CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","no soluble",1794
-0.89,"O=C(O)Cc1ccccc1","no soluble",1491
-5.628,"CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1","no soluble",2823
-3.46,"Cc1ccc(NC(=O)N(C)C)cc1Cl","no soluble",345
-3.471,"CCCCCCOc1ccc(C(=NO)c2ccccc2)c(O)c1","no soluble",2596
-1.21,"CC(C)NCC(COc1ccc(cc1)CC(=O)N)O","no soluble",4742
-5.64,"N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl","no soluble",246
-8.6,"c1c(c2c(Cl)c(Cl)cc(c2Cl)Cl)c(Cl)c(cc1)Cl","no soluble",3745
-4.3,"CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C","no soluble",1319
-5.28,"Clc1ccc(-c2ccccc2Cl)cc1","no soluble",358
-5.24,"CC12CCc3c(ccc4cc(O)ccc34)C1CCC2=O","no soluble",1343
0.97,"COC(N)=O","soluble",1021
-1.77,"CCOc1cc(C=O)ccc1O","no soluble",1701
-1.945,"CC1=C2C(O)C3C(CC(C)C2CC1=O)OC(=O)C3C","no soluble",2865
-3.2078,"Nc1ccc(Br)cc1C(=O)O","no soluble",1803
-2.68,"O=C1N(C(C)C)[S+2](Nc2c1cccc2)([O-])[O-]","no soluble",3376
0.43,"CC(C)O","soluble",1468
-1.99,"CCC#CCC","no soluble",161
-2.64,"C1CCCC1","no soluble",92
-0.19,"O=C(O)CCC","soluble",3029
-7.43,"Clc1ccc(c(Cl)c1)c2c(Cl)ccc(Cl)c2Cl ","no soluble",4131
-5.31,"O1c2ccccc2Oc2c1cccc2","no soluble",3667
-1.67,"Cc1nn(-c2ccccc2)c(N)c1C","no soluble",1904
-0.06,"CCC1NC(=O)NC1=O","soluble",769
-6.57,"c1c(c2c(Cl)ccc(c2)Cl)c(Cl)cc(c1)Cl","no soluble",3710
-2.15,"C1C=CC=CC=C1","no soluble",3283
-3.08,"O=C(O)Cc1c(Cl)ccc(Cl)c1Cl","no soluble",323
-2.29,"O=N(=O)c1cccc(c1)N(=O)=O","no soluble",4503
-3.931,"COc1cc(Br)c2c(c1OC)C(=O)OC2","no soluble",1902
-2.131,"CCOS(=O)(=O)c1ccccc1","no soluble",1898
-1.71,"BrC(C(F)(F)F)Cl","no soluble",3210
-0.46,"Oc1cccnc1","soluble",701
-1.948,"CC(C=NNC(N)=O)=NNC(N)=O","no soluble",2050
-1.99,"FC(F)(Cl)Cl","no soluble",1690
-1.011,"O=c1[nH]c(=O)n(C2CCCO2)cc1F","no soluble",2588
-5.593,"CN1c2ccccc2Sc2ccccc21","no soluble",1851
-3.52,"CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1","no soluble",349
-2.91,"[O-][S+2]([O-])(Nc1c(c([nH0]o1)C)C)c1ccc(cc1)N","no soluble",3410
-1.74,"O=[N+]([O-])c1ccccc1O","no soluble",860
-0.5,"CC(CCO)(C)C","soluble",3053
-5.01,"CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21","no soluble",385
-1.84,"C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O","no soluble",1090
-3.16,"CC(CCOC(=O)c1ccccc1O)C","no soluble",3975
-3.28,"CNC(=O)Oc1cccc2ccccc12","no soluble",1063
-4.04,"c1c(N2C(=O)C(=C(C=N2)NC)Cl)cc(cc1)C(F)(F)F","no soluble",3549
-2.37,"CC(C)CC(NC(=S)Nc1ccccc1)C(=O)NC1CCOC1O","no soluble",2884
-3.79,"O=C(Nc1c(C)cccc1C)c1cc(c(cc1O)Cl)[S+2]([O-])(N)[O-]","no soluble",3531
1.12,"O=C(N)NO","soluble",2965
-3.634,"O=[N+]([O-])c1ccc(O)cc1-c1ccccc1","no soluble",2404
-0.84,"c1c(C(=O)O)c[nH0]cc1","no soluble",3089
-3.229,"CN(CC(=O)O)C(=S)SCc1ccccc1","no soluble",2238
-4.4,"CCCCc1ccc(C(=O)[O-])c(C(=O)[O-])c1CCCC","no soluble",1785
-2.1,"C1=CCCC1","no soluble",99
-1.8,"CNC(=O)Oc1cccc(C)c1","no soluble",1069
-6.57,"Cc1cc2c3ccccc3ccc2c2ccccc12","no soluble",169
-2.35,"O=C1NC(=O)C2(CCCC2)C(=O)N1","no soluble",788
-3.03,"CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1","no soluble",431
-4.91,"c1ccc2c(c1)Cc1ccccc1-2","no soluble",84
0.08,"CC(CC)(C)O","soluble",3009
-2.337,"COc1cc(OC)c2c(c1Cl)OC1(C2=O)C(C)CC(O)CC1O","no soluble",2888
-0.99,"CCCCOC","no soluble",1207
-2.715,"O=C(O)c1ccccc1C(=O)c1ccc(Cl)cc1","no soluble",2733
-1.8,"Fc1ccccc1","no soluble",560
-4.57,"Clc1ccc(Cl)c(Cl)c1Cl","no soluble",273
-4.63,"Clc1cc(Cl)c(Cl)c(Cl)c1","no soluble",308
-2.98,"c1c(C(C(=O)N(C)C)c2ccccc2)cccc1","no soluble",3418
-3.129,"OCC(O)C(O)c1nn(-c2ccccc2)c2nc3ccccc3nc12","no soluble",2895
-3.67,"ClC(Cl)(Cl)C(Cl)(Cl)Cl","no soluble",471
-2.68,"CCC(Br)(CC)C(=O)NC(N)=O","no soluble",31
-2.915,"CCCCCCCCS(=O)(=O)NS(=O)(=O)CCCCCCCC","no soluble",2065
-4.15,"OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1","no soluble",568
-5.37,"CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ","no soluble",4512
-3.54,"c1c(Br)cc(cc1)Br","no soluble",3993
-2.982,"O=C2NC(=O)C1(CCCCCCC1)C(=O)N2","no soluble",4713
-10.22,"Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2","no soluble",1762
-5.69,"CC(C)Oc1cc(c(cc1Cl)Cl)N1C(OC(=N1)C(C)(C)C)=O","no soluble",3687
-0.731,"NCC(=O)NC(Cc1ccc(O)cc1)C(=O)O","no soluble",2294
-1.04,"c2ccc1NCCc1c2 ","no soluble",4629
-3.17,"O=CCCCCCCCC","no soluble",3976
-1.914,"CCC(C)(C(=O)O)N1C(=O)c2ccccc2C1=O","no soluble",2192
-0.15,"C=CCCCO","soluble",1429
-2.48,"COc1nc(NC(C)C)nc(NC(C)C)n1","no soluble",1072
-3.27,"Nc1ccc(C(=O)OCCNCCCCC)cc1","no soluble",3460
-3.682,"COC(=O)c1ccccc1C(=O)c1ccccc1","no soluble",1891
-1.33,"CC(=O)Nc1ccccc1","no soluble",1040
-5.26,"c1c2c(ccc3c2cccc3)ccc1","no soluble",4078
-3.716,"CC(=O)Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1","no soluble",2286
-2.78,"COc1ccc(Cl)cc1","no soluble",427
-3.522,"NC(=O)OCC1CSC2(CCCCC2)S1","no soluble",1872
-2.89,"O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O","no soluble",4387
-6.02,"c1c(Cl)cc(c(c1)Cl)c1ccccc1Cl","no soluble",4087
-0.357,"Cc1ccc(S(=O)(=O)[N-]Cl)cc1","soluble",2452
0.45,"Cc1cccc(C)n1","soluble",675
-3.308,"CCCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1","no soluble",2310
-6.57,"Cc1c2c(c(C)c3ccccc31)cccc2","no soluble",3711
-7.34,"CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1","no soluble",541
-8.19,"c1c2c3c4c(ccc3ccc2)cc2c(cccc2)c4c1","no soluble",3741
-1.85,"O=C1C2(C)CCC(C2)C1(C)C","no soluble",3870
-1.6,"c1c(C(F)(F)F)c(C(O)=O)ccc1","no soluble",3192
-1.349,"NC(=O)NCC(=O)NCC(=O)NCC(=O)O","no soluble",1973
-1.99,"NC(=N)NS(=O)(=O)c1ccc(N)cc1 ","no soluble",4415
-2.59,"O=C(O)c1cccc(c1)Cl","no soluble",3363
-7.43,"c1c(c2c(Cl)c(c(cc2Cl)Cl)Cl)c(Cl)ccc1","no soluble",3731
-0.6,"CCS","no soluble",1604
-1.3,"CCCC(=O)CCC","no soluble",1181
-9.05,"Clc1cc(Cl)c(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl","no soluble",1710
-2.694,"CCCC(=O)OCSc1ncnc2[nH]cnc12","no soluble",2759
-3.12,"O=C(c1ccccc1)c1ccccc1","no soluble",1170
-4.29,"Cc1cc(C)c2ccccc2c1","no soluble",178
-2.89,"c1c(NC(=O)N(C)C)ccc(c1)Cl","no soluble",3408
-4.15,"c1c2Sc3c(N(CCCN4CCN(CCO)CC4)c2ccc1)cc(cc3)C(F)(F)F","no soluble",3561
-2.63,"C1=CC(=C(C(=C1)Cl)[N+](=O)[O-])C(=O)O","no soluble",4890
-2.46,"CCCCCCOC(C)=O","no soluble",1202
-2.21,"Cc1ccccc1","no soluble",195
-4.38,"c1cc(ccc1C(c1c[nH0]c[nH0]c1)(c1ccccc1Cl)O)Cl","no soluble",4047
-6.59,"Cc1cc2ccccc2c2ccc3ccccc3c12","no soluble",171
-1.72,"CCCCC(C)C(C)O","no soluble",1469
-1.372,"CN(C)C(=O)COC(=O)c1ccccc1","no soluble",2650
-3.351,"O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccccc1","no soluble",2496
-3.85,"C1C(C)CCCC1","no soluble",4015
-5.436,"COc1cc(O)c(CC=C(C)C)c2c1C(=O)CC(c1ccc(O)cc1)O2","no soluble",2385
-3.818,"CCCCOc1ccc([N+](=O)[O-])cc1N","no soluble",2395
-1.06,"CC1=CC(=O)CC(C)(C)C1 ","no soluble",4222
-2.58,"CCCCCCCC(=O)C","no soluble",4639
-3.13,"c1c(F)ccc(c1)I","no soluble",3440
-1.78,"c1c(C(=O)OCCC)cc(c(c1O)O)O","no soluble",3224
-5.184,"CC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ","no soluble",4370
-0.99,"COCCCC","no soluble",3109
-3.3,"Cc1occc1C(=O)Nc1ccccc1","no soluble",1037
-2.035,"O=C(C1CC1)N(O)C1CCCCC1","no soluble",2622
-8.04,"c1c2Cc3c(c2ccc1)cc1c(cccc1)c3","no soluble",4108
-2.532,"Cc1ccccc1N(O)C(=O)c1cccc(F)c1","no soluble",2606
-3.45,"CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO","no soluble",4178
-5.21,"Clc1cccc(Cl)c1-c1ccccc1","no soluble",278
0.96,"OCc1cccnc1","soluble",698
-8.65,"Clc1cc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl","no soluble",320
-3.79,"Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O","no soluble",304
0.79,"CN1CCCC1c1cccnc1","soluble",702
-2.73,"O=C(O)c1ccccc1I","no soluble",596
-2.73,"ClCCCCC","no soluble",3387
-1.89,"C1C(C(=O)OCC)(CCN(C1)C)c1ccccc1","no soluble",3239
-6.62,"COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl","no soluble",593
-3.05,"CCCCNC(=O)NS(=O)(=O)c1ccccc1","no soluble",1648
-0.09,"CC(C(C(O)=O)N)O","soluble",3021
-5.09,"Clc1ccc(OC)c(c1)C(NCCc1ccc(cc1)[S+2]([O-])(NC(NC1CCCCC1)=O)[O-])=O","no soluble",3651
-2.94,"CCCCCCCCCC(C)O","no soluble",1451
-4.27,"C1CCCC(C)C1C","no soluble",3583
-2.1857,"Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1","no soluble",1844
0.94,"CN(C)C(=O)N(C)C ","soluble",4704
-5.161,"COC(=O)c1cc2cc3c(C)cc(=O)oc3c(C)c2o1","no soluble",1946
-0.85,"Cc1cccc(N)c1","no soluble",960
